Model(SKU),Product Family/Collection,Product Category,Product Type,Product Title,Price US,Price CAN
4500-STN,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Valve and Trim + - Finish Product,$411.20 ,$432.30 
4-500VT,Bath,Shower Valves,,Symmons Visu-Tempå¨ Shower Valve and Trim,$510.65 ,$510.65 
4-500VT,Bath,Shower Valves,,Symmons Visu-Tempå¨ Shower Valve and Trim + - Finish Product,$510.65 ,$510.65 
4501-STN,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Shower System + - Finish Product,$561.50 ,$592.85 
4503-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Hand Shower System + - Finish Product,$795.10 ,$842.25 
4505-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Shower/Hand Shower System + - Finish Product,"$1,280.70 ","$1,421.90 "
4506-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,404.80 ","$1,603.05 "
4-521,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Safetymixå¨ Exposed Shower Valve,$796.80 ,$796.80 
4-521,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Safetymixå¨ Exposed Shower Valve + - Finish Product,$796.80 ,$796.80 
45-2DIV,Bath,Diverter Valves|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Dual Outlet Diverter,$296.80 ,$326.15 
45-2DIV,Bath,Diverter Valves|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Dual Outlet Diverter + - Finish Product,$296.80 ,$326.15 
45-2DIV-STN,Bath,Diverter Valves|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Dual Outlet Diverter + - Finish Product,$366.50 ,$400.65 
45-3DIV,Bath,Diverter Valves|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Triple Outlet Diverter,$326.80 ,$360.55 
45-3DIV,Bath,Diverter Valves|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Triple Outlet Diverter + - Finish Product,$326.80 ,$360.55 
45-3DIV-STN,Bath,Diverter Valves|Shower and Tub Shower,Traditional,Symmons Canterburyå¨ Triple Outlet Diverter + - Finish Product,$396.50 ,$433.25 
453RH,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Robe Hook,$43.85 ,$47.85 
453RH,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Robe Hook + - Finish Product,$43.85 ,$47.85 
453RH-STN,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Robe Hook + - Finish Product,$64.10 ,$69.95 
453TB-18,Bath,Bath Accessories,Traditional,"Symmons Canterburyå¨ Towel Bar (18"")",$69.50 ,$75.75 
453TB-18,Bath,Bath Accessories,Traditional,"Symmons Canterburyå¨ Towel Bar (18"") + - Finish Product",$69.50 ,$75.75 
453TB-18-STN,Bath,Bath Accessories,Traditional,"Symmons Canterburyå¨ Towel Bar (18"") + - Finish Product",$104.25 ,$113.60 
453TB-24,Bath,Bath Accessories,Traditional,"Symmons Canterburyå¨ Towel Bar (24"")",$76.75 ,$83.55 
453TB-24,Bath,Bath Accessories,Traditional,"Symmons Canterburyå¨ Towel Bar (24"") + - Finish Product",$76.75 ,$83.55 
453TB-24-STN,Bath,Bath Accessories,Traditional,"Symmons Canterburyå¨ Towel Bar (24"") + - Finish Product",$115.20 ,$125.60 
453TP,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Toilet Paper Holder,$51.95 ,$56.60 
453TP,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Toilet Paper Holder + - Finish Product,$51.95 ,$56.60 
453TP-STN,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Toilet Paper Holder + - Finish Product,$78.00 ,$84.90 
453TR,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Towel Ring,$44.80 ,$46.60 
453TR,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Towel Ring + - Finish Product,$44.80 ,$46.60 
453TR-STN,Bath,Bath Accessories,Traditional,Symmons Canterburyå¨ Towel Ring + - Finish Product,$64.10 ,$69.95 
4600-STN,Bath,Shower Valves|Shower and Tub Shower,Transitional,Symmons Lucetta Valve and Trim + - Finish Product,$979.75 ,"$1,043.40 "
4605-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Lucetta Shower/Hand Shower System + - Finish Product,"$1,461.65 ","$1,619.05 "
462W,Bath,Hand Showers,Transitional,Symmons Hand Shower,$102.45 ,$111.65 
462W,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$102.45 ,$111.65 
462W-ORB,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$143.00 ,$155.80 
462W-STN,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$143.00 ,$155.80 
463RH,Bath,Bath Accessories,Traditional,Symmons Lucetta Robe Hook,$30.50 ,$33.25 
463RH,Bath,Bath Accessories,Traditional,Symmons Lucetta Robe Hook + - Finish Product,$30.50 ,$33.25 
463RH-STN,Bath,Bath Accessories,Traditional,Symmons Lucetta Robe Hook + - Finish Product,$45.60 ,$49.75 
463TB-18,Bath,Bath Accessories,Traditional,"Symmons Lucetta Towel Bar (18"")",$91.15 ,$99.30 
463TB-18,Bath,Bath Accessories,Traditional,"Symmons Lucetta Towel Bar (18"") + - Finish Product",$91.15 ,$99.30 
463TB-18-STN,Bath,Bath Accessories,Traditional,"Symmons Lucetta Towel Bar (18"") + - Finish Product",$136.75 ,$149.05 
463TB-24,Bath,Bath Accessories,Traditional,"Symmons Lucetta Towel Bar (24"")",$96.55 ,$105.25 
463TB-24,Bath,Bath Accessories,Traditional,"Symmons Lucetta Towel Bar (24"") + - Finish Product",$96.55 ,$105.25 
463TB-24-STN,Bath,Bath Accessories,Traditional,"Symmons Lucetta Towel Bar (24"") + - Finish Product",$144.85 ,$157.85 
463TP,Bath,Bath Accessories,Traditional,Symmons Lucetta Toilet Paper Holder,$75.20 ,$81.85 
463TP,Bath,Bath Accessories,Traditional,Symmons Lucetta Toilet Paper Holder + - Finish Product,$75.20 ,$81.85 
463TP-STN,Bath,Bath Accessories,Traditional,Symmons Lucetta Toilet Paper Holder + - Finish Product,$112.65 ,$122.75 
463TR,Bath,Bath Accessories,Traditional,Symmons Lucetta Towel Ring,$66.20 ,$46.50 
463TR,Bath,Bath Accessories,Traditional,Symmons Lucetta Towel Ring + - Finish Product,$66.20 ,$46.50 
463TR-STN,Bath,Bath Accessories,Traditional,Symmons Lucetta Towel Ring + - Finish Product,$99.30 ,$69.80 
4700-STN,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Alluraå¨ Valve and Trim + - Finish Product,$290.40 ,$302.20 
4701-STN,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Alluraå¨ Shower System + - Finish Product,$351.50 ,$367.90 
4702-STN,Bath,Tub Shower Systems|Shower and Tub Shower,Traditional,Symmons Alluraå¨ Tub/Shower System + - Finish Product,$387.50 ,$397.70 
4703-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Alluraå¨ Hand Shower System + - Finish Product,$657.30 ,$694.00 
4705-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Alluraå¨ Shower/Hand Shower System + - Finish Product,$985.60 ,"$1,103.90 "
4706-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Alluraå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,015.20 ","$1,182.55 "
47-2DIV,Bath,Diverter Valves,Traditional,Symmons Alluraå¨ Dual Outlet Diverter,$287.00 ,$324.55 
47-2DIV,Bath,Diverter Valves,Traditional,Symmons Alluraå¨ Dual Outlet Diverter + - Finish Product,$287.00 ,$324.55 
47-2DIV-STN,Bath,Diverter Valves,Traditional,Symmons Alluraå¨ Dual Outlet Diverter + - Finish Product,$356.45 ,$391.45 
47-3DIV,Bath,Diverter Valves,Traditional,Symmons Alluraå¨ Triple Outlet Diverter,$316.95 ,$352.60 
47-3DIV,Bath,Diverter Valves,Traditional,Symmons Alluraå¨ Triple Outlet Diverter + - Finish Product,$316.95 ,$352.60 
47-3DIV-STN,Bath,Diverter Valves,Traditional,Symmons Alluraå¨ Triple Outlet Diverter + - Finish Product,$386.45 ,$426.75 
473RH,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Double Robe Hook,$44.65 ,$50.10 
473RH,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Double Robe Hook + - Finish Product,$44.65 ,$50.10 
473RH-STN,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Double Robe Hook + - Finish Product,$67.15 ,$73.15 
473TB-18,Bath,Bath Accessories,Traditional,"Symmons Alluraå¨ Towel Bar (18"")",$72.55 ,$79.05 
473TB-18,Bath,Bath Accessories,Traditional,"Symmons Alluraå¨ Towel Bar (18"") + - Finish Product",$72.55 ,$79.05 
473TB-18-STN,Bath,Bath Accessories,Traditional,"Symmons Alluraå¨ Towel Bar (18"") + - Finish Product",$108.95 ,$118.75 
473TB-24,Bath,Bath Accessories,Traditional,"Symmons Alluraå¨ Towel Bar (24"")",$80.35 ,$87.50 
473TB-24,Bath,Bath Accessories,Traditional,"Symmons Alluraå¨ Towel Bar (24"") + - Finish Product",$80.35 ,$87.50 
473TB-24-STN,Bath,Bath Accessories,Traditional,"Symmons Alluraå¨ Towel Bar (24"") + - Finish Product",$120.45 ,$131.25 
473TP,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Toilet Paper Holder,$54.30 ,$59.10 
473TP,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Toilet Paper Holder + - Finish Product,$54.30 ,$59.10 
473TP-STN,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Toilet Paper Holder + - Finish Product,$81.50 ,$88.75 
473TR,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Towel Ring,$44.65 ,$48.80 
473TR,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Towel Ring + - Finish Product,$44.65 ,$48.80 
473TR-STN,Bath,Bath Accessories,Traditional,Symmons Alluraå¨ Towel Ring + - Finish Product,$67.15 ,$73.15 
5100-ORB,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Shower Valve and Trim + - Finish Product,$464.15 ,$488.50 
5100-STN,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Shower Valve and Trim + - Finish Product,$464.15 ,$488.50 
5101-ORB,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Shower System + - Finish Product,$561.90 ,$593.20 
5101-STN,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Shower System + - Finish Product,$561.90 ,$593.20 
5103-ORB,Bath,Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Hand Shower System + - Finish Product,$876.40 ,$928.85 
5103-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Hand Shower System + - Finish Product,$876.40 ,$928.85 
5105-ORB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Shower/Hand Shower System + - Finish Product,"$1,614.45 ","$1,778.10 "
5105-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Shower/Hand Shower System + - Finish Product,"$1,614.45 ","$1,778.10 "
5106-ORB,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,776.30 ","$1,892.30 "
5106-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Winsletå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,776.30 ","$1,892.30 "
51-2DIV,Bath,Diverter Valves,Traditional,Symmons Winsletå¨ Dual Outlet Diverter,$364.60 ,$398.60 
51-2DIV,Bath,Diverter Valves,Traditional,Symmons Winsletå¨ Dual Outlet Diverter + - Finish Product,$364.60 ,$398.60 
51-2DIV-ORB,Bath,Diverter Valves,Traditional,Symmons Winsletå¨ Dual Outlet Diverter + - Finish Product,$424.65 ,$450.40 
51-2DIV-STN,Bath,Diverter Valves,Traditional,Symmons Winsletå¨ Dual Outlet Diverter + - Finish Product,$424.65 ,$450.40 
512HS,Bath,Hand Showers,Traditional,Symmons Hand Shower,$284.75 ,$310.20 
512HS,Bath,Hand Showers,Traditional,Symmons Hand Shower + - Finish Product,$284.75 ,$310.20 
512HSA,Bath,Hand Showers,Traditional,Symmons Hand Shower,$253.05 ,$267.70 
512HSA,Bath,Hand Showers,Traditional,Symmons Hand Shower + - Finish Product,$253.05 ,$267.70 
512HSA-ORB,Bath,Hand Showers,Traditional,Symmons Hand Shower + - Finish Product,$354.20 ,$374.75 
512HSA-STN,Bath,Hand Showers,Traditional,Symmons Hand Shower + - Finish Product,$354.20 ,$374.75 
512HS-ORB,Bath,Hand Showers,Traditional,Symmons Hand Shower + - Finish Product,$398.55 ,$421.60 
512HS-STN,Bath,Hand Showers,Traditional,Symmons Hand Shower + - Finish Product,$398.55 ,$421.60 
512SA,Bath,Shower Arms and Head Brackets,Traditional,Symmons Winsletå¨ Shower Arm and Flange,$54.45 ,$57.60 
512SA,Bath,Shower Arms and Head Brackets,Traditional,Symmons Winsletå¨ Shower Arm and Flange + - Finish Product,$54.45 ,$57.60 
512SA-ORB,Bath,Shower Arms and Head Brackets,Traditional,Symmons Winsletå¨ Shower Arm and Flange + - Finish Product,$77.15 ,$81.65 
512SA-STN,Bath,Shower Arms and Head Brackets,Traditional,Symmons Winsletå¨ Shower Arm and Flange + - Finish Product,$77.15 ,$81.65 
512SH,Bath,Showerheads,Traditional,Symmons Winsletå¨ 1 Mode Showerhead,$132.90 ,$140.65 
512SH,Bath,Showerheads,Traditional,Symmons Winsletå¨ 1 Mode Showerhead + - Finish Product,$132.90 ,$140.65 
512SH-ORB,Bath,Showerheads,Traditional,Symmons Winsletå¨ 1 Mode Showerhead + - Finish Product,$189.80 ,$200.80 
512SH-STN,Bath,Showerheads,Traditional,Symmons Winsletå¨ 1 Mode Showerhead + - Finish Product,$189.80 ,$200.80 
512TS,Bath,Tub Spouts,Traditional,Symmons Winsletå¨ Non-Diverter  Tub Spout,$164.55 ,$174.05 
512TS,Bath,Tub Spouts,Traditional,Symmons Winsletå¨ Non-Diverter  Tub Spout + - Finish Product,$164.55 ,$174.05 
512TS-ORB,Bath,Tub Spouts,Traditional,Symmons Winsletå¨ Non-Diverter  Tub Spout + - Finish Product,$230.30 ,$243.55 
512TS-STN,Bath,Tub Spouts,Traditional,Symmons Winsletå¨ Non-Diverter  Tub Spout + - Finish Product,$230.30 ,$243.55 
51-3DIV,Bath,Diverter Valves,Traditional,Symmons Winsletå¨ Triple Outlet Diverter,$394.60 ,$431.25 
51-3DIV,Bath,Diverter Valves,Traditional,Symmons Winsletå¨ Triple Outlet Diverter + - Finish Product,$394.60 ,$431.25 
51-3DIV-ORB,Bath,Diverter Valves,Traditional,Symmons Winsletå¨ Triple Outlet Diverter + - Finish Product,$454.70 ,$483.10 
51-3DIV-STN,Bath,Diverter Valves,Traditional,Symmons Winsletå¨ Triple Outlet Diverter + - Finish Product,$454.70 ,$483.10 
513RH,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Robe Hook,$67.65 ,$73.65 
513RH,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Robe Hook + - Finish Product,$67.65 ,$73.65 
513RH-ORB,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Robe Hook + - Finish Product,$94.65 ,$103.05 
513RH-STN,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Robe Hook + - Finish Product,$94.65 ,$103.05 
513TB-18,Bath,Bath Accessories,Traditional,"Symmons Winsletå¨ Towel Bar (18"")",$121.65 ,$132.60 
513TB-18,Bath,Bath Accessories,Traditional,"Symmons Winsletå¨ Towel Bar (18"") + - Finish Product",$121.65 ,$132.60 
513TB-18-ORB,Bath,Bath Accessories,Traditional,"Symmons Winsletå¨ Towel Bar (18"") + - Finish Product",$170.75 ,$186.10 
513TB-18-STN,Bath,Bath Accessories,Traditional,"Symmons Winsletå¨ Towel Bar (18"") + - Finish Product",$170.75 ,$186.10 
513TB-24,Bath,Bath Accessories,Traditional,"Symmons Winsletå¨ Towel Bar (24"")",$129.00 ,$140.65 
513TB-24,Bath,Bath Accessories,Traditional,"Symmons Winsletå¨ Towel Bar (24"") + - Finish Product",$129.00 ,$140.65 
513TB-24-ORB,Bath,Bath Accessories,Traditional,"Symmons Winsletå¨ Towel Bar (24"") + - Finish Product",$180.65 ,$196.80 
513TB-24-STN,Bath,Bath Accessories,Traditional,"Symmons Winsletå¨ Towel Bar (24"") + - Finish Product",$180.65 ,$196.80 
513TP,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Toilet Paper Holder,$92.15 ,$100.40 
513TP,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Toilet Paper Holder + - Finish Product,$92.15 ,$100.40 
513TP-ORB,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Toilet Paper Holder + - Finish Product,$129.00 ,$140.65 
513TP-STN,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Toilet Paper Holder + - Finish Product,$129.00 ,$140.65 
513TR,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Towel Ring,$79.85 ,$87.05 
513TR,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Towel Ring + - Finish Product,$79.85 ,$87.05 
513TR-ORB,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Towel Ring + - Finish Product,$111.80 ,$121.85 
513TR-STN,Bath,Bath Accessories,Traditional,Symmons Winsletå¨ Towel Ring + - Finish Product,$111.80 ,$121.85 
5-140,,,,Symmons Thermixerå¨ Thermostatic Water Temperature Limiting Device,$209.95 ,$255.80 
5-140B,,,,Symmons Thermixerå¨ Thermostatic Water Temperature Limiting Device in Cabinet,$673.10 ,$668.05 
5200-BBZ,Bath,Shower Valves|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Valve and Trim + - Finish Product,$464.15 ,$492.70 
5200-STN,Bath,Shower Valves|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Valve and Trim + - Finish Product,$464.15 ,$492.70 
5201-BBZ,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Shower System + - Finish Product,$561.90 ,$597.20 
5201-STN,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Shower System + - Finish Product,$561.90 ,$597.20 
5203-BBZ,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Hand Shower System + - Finish Product,$876.40 ,$933.05 
5203-STN,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Hand Shower System + - Finish Product,$876.40 ,$933.05 
5205-BBZ,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Shower/Hand Shower System + - Finish Product,"$1,614.45 ","$1,782.30 "
5205-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Shower/Hand Shower System + - Finish Product,"$1,614.45 ","$1,782.30 "
5206-BBZ,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,840.35 ","$2,075.50 "
5206-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,840.35 ","$2,075.50 "
5-210-CK,,,,Symmons Maxline‰ã¢ Thermostatic Water Temperature Limiting Device,$108.30 ,$119.00 
5-225-CK-F,,,,Symmons Maxline‰ã¢ Thermostatic Water Temperature Limiting Device,$169.65 ,$169.65 
5-225-CK-MS,,,,Symmons Maxline‰ã¢ Thermostatic Water Temperature Limiting Device,$169.65 ,$169.65 
5-225-CK-PEX,,,,Symmons Maxline‰ã¢ Thermostatic Water Temperature Limiting Device,$169.65 ,$169.65 
52-2DIV,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Dual Outlet Diverter,$415.75 ,$398.60 
52-2DIV,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Dual Outlet Diverter + - Finish Product,$415.75 ,$398.60 
52-2DIV-BBZ,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Dual Outlet Diverter + - Finish Product,$505.35 ,$450.40 
52-2DIV-STN,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Ballinaå¨ Dual Outlet Diverter + - Finish Product,$505.35 ,$450.40 
522HS,Bath,Hand Showers,Transitional,Symmons Ballinaå¨ Hand Shower,$215.60 ,$301.20 
522HS,Bath,Hand Showers,Transitional,Symmons Ballinaå¨ Hand Shower + - Finish Product,$215.60 ,$301.20 
522HS-BBZ,Bath,Hand Showers,Transitional,Symmons Ballinaå¨ Hand Shower + - Finish Product,$301.80 ,$421.60 
522HS-STN,Bath,Hand Showers,Transitional,Symmons Ballinaå¨ Hand Shower + - Finish Product,$301.80 ,$421.60 
522SA,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm,$50.65 ,$53.60 
522SA,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm + - Finish Product,$50.65 ,$53.60 
522SA-BBZ,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm + - Finish Product,$70.80 ,$77.25 
522SA-ORB,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm + - Finish Product,$70.80 ,$77.25 
522SA-STN,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm + - Finish Product,$70.80 ,$77.25 
522TS,Bath,Tub Spouts,Transitional,Symmons Ballinaå¨ Non-Diverter Tub Spout,$164.55 ,$179.20 
522TS,Bath,Tub Spouts,Transitional,Symmons Ballinaå¨ Non-Diverter Tub Spout + - Finish Product,$164.55 ,$179.20 
522TS-BBZ,Bath,Tub Spouts,Transitional,Symmons Ballinaå¨ Non-Diverter Tub Spout + - Finish Product,$230.30 ,$250.85 
522TS-STN,Bath,Tub Spouts,Transitional,Symmons Ballinaå¨ Non-Diverter Tub Spout + - Finish Product,$230.30 ,$250.85 
5-230-CK-FS,,,,Symmons Maxline‰ã¢ Thermostatic Water Temperature Limiting Device,$192.25 ,$210.00 
5-230-CK-M,,,,Symmons Maxline‰ã¢ Thermostatic Water Temperature Limiting Device,$192.25 ,$210.00 
52-3DIV,Bath,Diverter Valves,Transitional,Symmons Ballinaå¨ Triple Outlet Diverter,$440.95 ,$485.00 
52-3DIV,Bath,Diverter Valves,Transitional,Symmons Ballinaå¨ Triple Outlet Diverter + - Finish Product,$440.95 ,$485.00 
52-3DIV-BBZ,Bath,Diverter Valves,Transitional,Symmons Ballinaå¨ Triple Outlet Diverter + - Finish Product,$530.55 ,$583.60 
52-3DIV-STN,Bath,Diverter Valves,Transitional,Symmons Ballinaå¨ Triple Outlet Diverter + - Finish Product,$530.55 ,$483.10 
